id_municipio;SUM de populacao_residente;;;;;;;;;;;;;;;;;;;;;;;;
4216800;8702;;;;;;;;;;;;;;;;;;;;;;;;
4216909;24789;;;;;;;;;;;;;;;;;;;;;;;;
4217006;13508;;;;;;;;;;;;;;;;;;;;;;;;
4217105;3403;;;;;;;;;;;;;;;;;;;;;;;;
4217154;1781;;;;;;;;;;;;;;;;;;;;;;;;
4217204;44328;;;;;;;;;;;;;;;;;;;;;;;;
4217253;5776;;;;;;;;;;;;;;;;;;;;;;;;
4217303;10265;;;;;;;;;;;;;;;;;;;;;;;;
4217402;20060;;;;;;;;;;;;;;;;;;;;;;;;
4217501;18618;;;;;;;;;;;;;;;;;;;;;;;;
4217550;3303;;;;;;;;;;;;;;;;;;;;;;;;
4217600;13714;;;;;;;;;;;;;;;;;;;;;;;;
4217709;29987;;;;;;;;;;;;;;;;;;;;;;;;
4217758;2831;;;;;;;;;;;;;;;;;;;;;;;;
4217808;18310;;;;;;;;;;;;;;;;;;;;;;;;
4217907;8142;;;;;;;;;;;;;;;;;;;;;;;;
4217956;2329;;;;;;;;;;;;;;;;;;;;;;;;
4218004;51591;;;;;;;;;;;;;;;;;;;;;;;;
4218103;5385;;;;;;;;;;;;;;;;;;;;;;;;
4218202;46097;;;;;;;;;;;;;;;;;;;;;;;;
4218251;7341;;;;;;;;;;;;;;;;;;;;;;;;
4218301;19745;;;;;;;;;;;;;;;;;;;;;;;;
4218350;3781;;;;;;;;;;;;;;;;;;;;;;;;
4218400;7360;;;;;;;;;;;;;;;;;;;;;;;;
4218509;8786;;;;;;;;;;;;;;;;;;;;;;;;
4218608;7274;;;;;;;;;;;;;;;;;;;;;;;;
4218707;110083;;;;;;;;;;;;;;;;;;;;;;;;
4218756;4916;;;;;;;;;;;;;;;;;;;;;;;;
4218806;13043;;;;;;;;;;;;;;;;;;;;;;;;
4218855;2774;;;;;;;;;;;;;;;;;;;;;;;;
4218905;10832;;;;;;;;;;;;;;;;;;;;;;;;
4218954;2655;;;;;;;;;;;;;;;;;;;;;;;;
4219002;20917;;;;;;;;;;;;;;;;;;;;;;;;
4219101;3633;;;;;;;;;;;;;;;;;;;;;;;;
4219150;2626;;;;;;;;;;;;;;;;;;;;;;;;
4219176;4575;;;;;;;;;;;;;;;;;;;;;;;;
4219200;6188;;;;;;;;;;;;;;;;;;;;;;;;
4219309;55461;;;;;;;;;;;;;;;;;;;;;;;;
4219358;5370;;;;;;;;;;;;;;;;;;;;;;;;
4219408;4255;;;;;;;;;;;;;;;;;;;;;;;;
4219507;51601;;;;;;;;;;;;;;;;;;;;;;;;
4219606;3653;;;;;;;;;;;;;;;;;;;;;;;;
4219705;31916;;;;;;;;;;;;;;;;;;;;;;;;
4219853;3930;;;;;;;;;;;;;;;;;;;;;;;;
4220000;15981;;;;;;;;;;;;;;;;;;;;;;;;
4300034;4169;;;;;;;;;;;;;;;;;;;;;;;;
4300059;3912;;;;;;;;;;;;;;;;;;;;;;;;
4300109;16040;;;;;;;;;;;;;;;;;;;;;;;;
4300208;6718;;;;;;;;;;;;;;;;;;;;;;;;
4300307;6119;;;;;;;;;;;;;;;;;;;;;;;;
4300406;72386;;;;;;;;;;;;;;;;;;;;;;;;
4300455;3651;;;;;;;;;;;;;;;;;;;;;;;;
4300471;1969;;;;;;;;;;;;;;;;;;;;;;;;
4300505;7117;;;;;;;;;;;;;;;;;;;;;;;;
4300554;1800;;;;;;;;;;;;;;;;;;;;;;;;
4300570;3072;;;;;;;;;;;;;;;;;;;;;;;;
4300604;187303;;;;;;;;;;;;;;;;;;;;;;;;
4300638;5310;;;;;;;;;;;;;;;;;;;;;;;;
4300646;7649;;;;;;;;;;;;;;;;;;;;;;;;
4300661;1135;;;;;;;;;;;;;;;;;;;;;;;;
4300703;5957;;;;;;;;;;;;;;;;;;;;;;;;
4300802;13043;;;;;;;;;;;;;;;;;;;;;;;;
4300851;4112;;;;;;;;;;;;;;;;;;;;;;;;
4300877;8525;;;;;;;;;;;;;;;;;;;;;;;;
4300901;6482;;;;;;;;;;;;;;;;;;;;;;;;
4301008;21955;;;;;;;;;;;;;;;;;;;;;;;;
4301057;11055;;;;;;;;;;;;;;;;;;;;;;;;
4301073;2599;;;;;;;;;;;;;;;;;;;;;;;;
4301107;14600;;;;;;;;;;;;;;;;;;;;;;;;
4301206;12056;;;;;;;;;;;;;;;;;;;;;;;;
4301305;17555;;;;;;;;;;;;;;;;;;;;;;;;
4301404;10321;;;;;;;;;;;;;;;;;;;;;;;;
4301503;7148;;;;;;;;;;;;;;;;;;;;;;;;
4301552;3396;;;;;;;;;;;;;;;;;;;;;;;;
4301602;117918;;;;;;;;;;;;;;;;;;;;;;;;
4301636;14954;;;;;;;;;;;;;;;;;;;;;;;;
4301651;6461;;;;;;;;;;;;;;;;;;;;;;;;
4301701;7143;;;;;;;;;;;;;;;;;;;;;;;;
4301750;5887;;;;;;;;;;;;;;;;;;;;;;;;
4301800;4830;;;;;;;;;;;;;;;;;;;;;;;;
4301859;3160;;;;;;;;;;;;;;;;;;;;;;;;
4301875;4241;;;;;;;;;;;;;;;;;;;;;;;;
4301909;12222;;;;;;;;;;;;;;;;;;;;;;;;
4301925;1696;;;;;;;;;;;;;;;;;;;;;;;;
4301958;2497;;;;;;;;;;;;;;;;;;;;;;;;
4302006;9293;;;;;;;;;;;;;;;;;;;;;;;;
4302055;2077;;;;;;;;;;;;;;;;;;;;;;;;
4302105;123140;;;;;;;;;;;;;;;;;;;;;;;;
4302154;1932;;;;;;;;;;;;;;;;;;;;;;;;
4302204;6964;;;;;;;;;;;;;;;;;;;;;;;;
4302220;2228;;;;;;;;;;;;;;;;;;;;;;;;
4302238;2271;;;;;;;;;;;;;;;;;;;;;;;;
4302253;2779;;;;;;;;;;;;;;;;;;;;;;;;
4302303;11201;;;;;;;;;;;;;;;;;;;;;;;;
4302352;13140;;;;;;;;;;;;;;;;;;;;;;;;
4302378;2095;;;;;;;;;;;;;;;;;;;;;;;;
4302402;12291;;;;;;;;;;;;;;;;;;;;;;;;
4302451;6245;;;;;;;;;;;;;;;;;;;;;;;;
4302501;5890;;;;;;;;;;;;;;;;;;;;;;;;
4302584;2151;;;;;;;;;;;;;;;;;;;;;;;;
4302600;3265;;;;;;;;;;;;;;;;;;;;;;;;
4302659;4965;;;;;;;;;;;;;;;;;;;;;;;;
4302709;19081;;;;;;;;;;;;;;;;;;;;;;;;
4302808;32509;;;;;;;;;;;;;;;;;;;;;;;;
4302907;11154;;;;;;;;;;;;;;;;;;;;;;;;
4303004;80055;;;;;;;;;;;;;;;;;;;;;;;;
4303103;136251;;;;;;;;;;;;;;;;;;;;;;;;
4303202;4601;;;;;;;;;;;;;;;;;;;;;;;;
4303301;4704;;;;;;;;;;;;;;;;;;;;;;;;
4303400;4836;;;;;;;;;;;;;;;;;;;;;;;;
4303509;62194;;;;;;;;;;;;;;;;;;;;;;;;
4303558;2980;;;;;;;;;;;;;;;;;;;;;;;;
4303608;6361;;;;;;;;;;;;;;;;;;;;;;;;
4303673;3242;;;;;;;;;;;;;;;;;;;;;;;;
4303707;5882;;;;;;;;;;;;;;;;;;;;;;;;
4303806;5284;;;;;;;;;;;;;;;;;;;;;;;;
4303905;62883;;;;;;;;;;;;;;;;;;;;;;;;
4304002;4974;;;;;;;;;;;;;;;;;;;;;;;;
4304101;3613;;;;;;;;;;;;;;;;;;;;;;;;
4304200;28901;;;;;;;;;;;;;;;;;;;;;;;;
4304309;6292;;;;;;;;;;;;;;;;;;;;;;;;
4304358;10708;;;;;;;;;;;;;;;;;;;;;;;;
4304408;48944;;;;;;;;;;;;;;;;;;;;;;;;
4304507;49669;;;;;;;;;;;;;;;;;;;;;;;;
4304606;347616;;;;;;;;;;;;;;;;;;;;;;;;
4304614;1655;;;;;;;;;;;;;;;;;;;;;;;;
4304622;1733;;;;;;;;;;;;;;;;;;;;;;;;
4304630;63593;;;;;;;;;;;;;;;;;;;;;;;;
4304655;3119;;;;;;;;;;;;;;;;;;;;;;;;
4304663;26481;;;;;;;;;;;;;;;;;;;;;;;;
4304671;3991;;;;;;;;;;;;;;;;;;;;;;;;
4304689;11159;;;;;;;;;;;;;;;;;;;;;;;;
4304697;2921;;;;;;;;;;;;;;;;;;;;;;;;
4304705;61794;;;;;;;;;;;;;;;;;;;;;;;;
4304713;7394;;;;;;;;;;;;;;;;;;;;;;;;
4304804;30419;;;;;;;;;;;;;;;;;;;;;;;;
4304853;1368;;;;;;;;;;;;;;;;;;;;;;;;
4304903;9462;;;;;;;;;;;;;;;;;;;;;;;;
4304952;3000;;;;;;;;;;;;;;;;;;;;;;;;
4305009;8673;;;;;;;;;;;;;;;;;;;;;;;;
4305108;463456;;;;;;;;;;;;;;;;;;;;;;;;
4305116;2721;;;;;;;;;;;;;;;;;;;;;;;;
4305124;5808;;;;;;;;;;;;;;;;;;;;;;;;
4305132;3802;;;;;;;;;;;;;;;;;;;;;;;;
4305157;2376;;;;;;;;;;;;;;;;;;;;;;;;
4305173;9178;;;;;;;;;;;;;;;;;;;;;;;;
4305207;13703;;;;;;;;;;;;;;;;;;;;;;;;
4305306;9539;;;;;;;;;;;;;;;;;;;;;;;;
4305355;35010;;;;;;;;;;;;;;;;;;;;;;;;
4305371;2768;;;;;;;;;;;;;;;;;;;;;;;;
4305405;3912;;;;;;;;;;;;;;;;;;;;;;;;
4305439;6261;;;;;;;;;;;;;;;;;;;;;;;;
4305447;4596;;;;;;;;;;;;;;;;;;;;;;;;
4305454;17070;;;;;;;;;;;;;;;;;;;;;;;;
4305504;4148;;;;;;;;;;;;;;;;;;;;;;;;
4305587;2423;;;;;;;;;;;;;;;;;;;;;;;;
4305603;3256;;;;;;;;;;;;;;;;;;;;;;;;
4305702;6404;;;;;;;;;;;;;;;;;;;;;;;;
4305801;10382;;;;;;;;;;;;;;;;;;;;;;;;
4305835;1290;;;;;;;;;;;;;;;;;;;;;;;;
4305850;2211;;;;;;;;;;;;;;;;;;;;;;;;
4305871;2822;;;;;;;;;;;;;;;;;;;;;;;;
4305900;6142;;;;;;;;;;;;;;;;;;;;;;;;
4305934;1607;;;;;;;;;;;;;;;;;;;;;;;;
4305959;3845;;;;;;;;;;;;;;;;;;;;;;;;
4305975;2667;;;;;;;;;;;;;;;;;;;;;;;;
4306007;12886;;;;;;;;;;;;;;;;;;;;;;;;
4306056;7299;;;;;;;;;;;;;;;;;;;;;;;;
4306072;2692;;;;;;;;;;;;;;;;;;;;;;;;
4306106;58905;;;;;;;;;;;;;;;;;;;;;;;;
4306130;1634;;;;;;;;;;;;;;;;;;;;;;;;
4306205;11600;;;;;;;;;;;;;;;;;;;;;;;;
4306304;4321;;;;;;;;;;;;;;;;;;;;;;;;
4306320;2751;;;;;;;;;;;;;;;;;;;;;;;;
4306353;2506;;;;;;;;;;;;;;;;;;;;;;;;
4306379;2806;;;;;;;;;;;;;;;;;;;;;;;;
4306403;30708;;;;;;;;;;;;;;;;;;;;;;;;
4306429;2089;;;;;;;;;;;;;;;;;;;;;;;;
4306452;3095;;;;;;;;;;;;;;;;;;;;;;;;
4306502;13048;;;;;;;;;;;;;;;;;;;;;;;;
4306551;2560;;;;;;;;;;;;;;;;;;;;;;;;
4306601;36974;;;;;;;;;;;;;;;;;;;;;;;;
4306700;3078;;;;;;;;;;;;;;;;;;;;;;;;
4306734;4470;;;;;;;;;;;;;;;;;;;;;;;;
4306759;1888;;;;;;;;;;;;;;;;;;;;;;;;
4306767;39556;;;;;;;;;;;;;;;;;;;;;;;;
4306809;22959;;;;;;;;;;;;;;;;;;;;;;;;
4306908;23813;;;;;;;;;;;;;;;;;;;;;;;;
4306924;1295;;;;;;;;;;;;;;;;;;;;;;;;
4306932;9157;;;;;;;;;;;;;;;;;;;;;;;;
4306957;2684;;;;;;;;;;;;;;;;;;;;;;;;
4306973;3053;;;;;;;;;;;;;;;;;;;;;;;;
4307005;105696;;;;;;;;;;;;;;;;;;;;;;;;
4307054;3033;;;;;;;;;;;;;;;;;;;;;;;;
4307104;6191;;;;;;;;;;;;;;;;;;;;;;;;
4307203;4926;;;;;;;;;;;;;;;;;;;;;;;;
4307302;6787;;;;;;;;;;;;;;;;;;;;;;;;
4307401;3194;;;;;;;;;;;;;;;;;;;;;;;;
4307450;3225;;;;;;;;;;;;;;;;;;;;;;;;
4307500;15168;;;;;;;;;;;;;;;;;;;;;;;;
4307559;5580;;;;;;;;;;;;;;;;;;;;;;;;
4307609;47924;;;;;;;;;;;;;;;;;;;;;;;;
4307708;76132;;;;;;;;;;;;;;;;;;;;;;;;
4307807;32180;;;;;;;;;;;;;;;;;;;;;;;;
4307815;3070;;;;;;;;;;;;;;;;;;;;;;;;
4307831;2632;;;;;;;;;;;;;;;;;;;;;;;;
4307864;2566;;;;;;;;;;;;;;;;;;;;;;;;
4307906;70275;;;;;;;;;;;;;;;;;;;;;;;;
4308003;6702;;;;;;;;;;;;;;;;;;;;;;;;
4308052;2519;;;;;;;;;;;;;;;;;;;;;;;;
4308078;4291;;;;;;;;;;;;;;;;;;;;;;;;
4308102;13764;;;;;;;;;;;;;;;;;;;;;;;;
4308201;30888;;;;;;;;;;;;;;;;;;;;;;;;
4308250;1668;;;;;;;;;;;;;;;;;;;;;;;;
4308300;9550;;;;;;;;;;;;;;;;;;;;;;;;
4308409;6410;;;;;;;;;;;;;;;;;;;;;;;;
4308433;2393;;;;;;;;;;;;;;;;;;;;;;;;
4308458;4476;;;;;;;;;;;;;;;;;;;;;;;;
4308508;32622;;;;;;;;;;;;;;;;;;;;;;;;
4308607;34331;;;;;;;;;;;;;;;;;;;;;;;;
4308656;2687;;;;;;;;;;;;;;;;;;;;;;;;
4308706;5665;;;;;;;;;;;;;;;;;;;;;;;;
4308805;7609;;;;;;;;;;;;;;;;;;;;;;;;
4308854;1744;;;;;;;;;;;;;;;;;;;;;;;;
4308904;16598;;;;;;;;;;;;;;;;;;;;;;;;
4309001;16012;;;;;;;;;;;;;;;;;;;;;;;;
4309050;7658;;;;;;;;;;;;;;;;;;;;;;;;
4309100;40130;;;;;;;;;;;;;;;;;;;;;;;;
4309126;2013;;;;;;;;;;;;;;;;;;;;;;;;
4309159;3302;;;;;;;;;;;;;;;;;;;;;;;;
4309209;265059;;;;;;;;;;;;;;;;;;;;;;;;
4309258;1417;;;;;;;;;;;;;;;;;;;;;;;;
4309308;92917;;;;;;;;;;;;;;;;;;;;;;;;
4309407;25265;;;;;;;;;;;;;;;;;;;;;;;;
4309506;7414;;;;;;;;;;;;;;;;;;;;;;;;
4309555;5378;;;;;;;;;;;;;;;;;;;;;;;;
4309571;2565;;;;;;;;;;;;;;;;;;;;;;;;
4309605;18849;;;;;;;;;;;;;;;;;;;;;;;;
4309654;5974;;;;;;;;;;;;;;;;;;;;;;;;
4309704;4681;;;;;;;;;;;;;;;;;;;;;;;;
4309753;3732;;;;;;;;;;;;;;;;;;;;;;;;
4309803;4527;;;;;;;;;;;;;;;;;;;;;;;;
4309902;6775;;;;;;;;;;;;;;;;;;;;;;;;
4309951;3720;;;;;;;;;;;;;;;;;;;;;;;;
4310009;21582;;;;;;;;;;;;;;;;;;;;;;;;
4310108;32805;;;;;;;;;;;;;;;;;;;;;;;;
4310207;84764;;;;;;;;;;;;;;;;;;;;;;;;
4310306;4157;;;;;;;;;;;;;;;;;;;;;;;;
4310330;26822;;;;;;;;;;;;;;;;;;;;;;;;
4310363;3079;;;;;;;;;;;;;;;;;;;;;;;;
4310405;6426;;;;;;;;;;;;;;;;;;;;;;;;
4310413;2014;;;;;;;;;;;;;;;;;;;;;;;;
4310439;5398;;;;;;;;;;;;;;;;;;;;;;;;
4310462;1720;;;;;;;;;;;;;;;;;;;;;;;;
4310504;7481;;;;;;;;;;;;;;;;;;;;;;;;
4310538;5572;;;;;;;;;;;;;;;;;;;;;;;;
4310553;2994;;;;;;;;;;;;;;;;;;;;;;;;
4310579;1936;;;;;;;;;;;;;;;;;;;;;;;;
4310603;35758;;;;;;;;;;;;;;;;;;;;;;;;
4310652;2637;;;;;;;;;;;;;;;;;;;;;;;;
4310702;3207;;;;;;;;;;;;;;;;;;;;;;;;
4310751;1929;;;;;;;;;;;;;;;;;;;;;;;;
4310801;22982;;;;;;;;;;;;;;;;;;;;;;;;
4310850;3778;;;;;;;;;;;;;;;;;;;;;;;;
4310876;2040;;;;;;;;;;;;;;;;;;;;;;;;
4310900;3337;;;;;;;;;;;;;;;;;;;;;;;;
4311007;26599;;;;;;;;;;;;;;;;;;;;;;;;
4311106;10578;;;;;;;;;;;;;;;;;;;;;;;;
4311122;3690;;;;;;;;;;;;;;;;;;;;;;;;
4311130;3349;;;;;;;;;;;;;;;;;;;;;;;;
4311155;7181;;;;;;;;;;;;;;;;;;;;;;;;
4311205;18221;;;;;;;;;;;;;;;;;;;;;;;;
4311239;2250;;;;;;;;;;;;;;;;;;;;;;;;
4311254;5340;;;;;;;;;;;;;;;;;;;;;;;;
4311270;1738;;;;;;;;;;;;;;;;;;;;;;;;
4311304;27654;;;;;;;;;;;;;;;;;;;;;;;;
4311403;93639;;;;;;;;;;;;;;;;;;;;;;;;
4311429;2600;;;;;;;;;;;;;;;;;;;;;;;;
4311502;7155;;;;;;;;;;;;;;;;;;;;;;;;
4311601;4780;;;;;;;;;;;;;;;;;;;;;;;;
4311627;6248;;;;;;;;;;;;;;;;;;;;;;;;
4311643;1682;;;;;;;;;;;;;;;;;;;;;;;;
4311700;5735;;;;;;;;;;;;;;;;;;;;;;;;
4311718;4424;;;;;;;;;;;;;;;;;;;;;;;;
4311734;3131;;;;;;;;;;;;;;;;;;;;;;;;
4311759;6799;;;;;;;;;;;;;;;;;;;;;;;;
4311775;7415;;;;;;;;;;;;;;;;;;;;;;;;
4311791;2470;;;;;;;;;;;;;;;;;;;;;;;;
4311809;45119;;;;;;;;;;;;;;;;;;;;;;;;
4311908;4320;;;;;;;;;;;;;;;;;;;;;;;;
4311981;3916;;;;;;;;;;;;;;;;;;;;;;;;
4312005;1858;;;;;;;;;;;;;;;;;;;;;;;;
4312054;3968;;;;;;;;;;;;;;;;;;;;;;;;
4312104;4697;;;;;;;;;;;;;;;;;;;;;;;;
4312138;2551;;;;;;;;;;;;;;;;;;;;;;;;
4312153;4859;;;;;;;;;;;;;;;;;;;;;;;;
4312179;1795;;;;;;;;;;;;;;;;;;;;;;;;
4312203;4190;;;;;;;;;;;;;;;;;;;;;;;;
4312252;7504;;;;;;;;;;;;;;;;;;;;;;;;
4312302;4426;;;;;;;;;;;;;;;;;;;;;;;;
4312351;1499;;;;;;;;;;;;;;;;;;;;;;;;
4312377;3180;;;;;;;;;;;;;;;;;;;;;;;;
4312385;2556;;;;;;;;;;;;;;;;;;;;;;;;
4312401;64315;;;;;;;;;;;;;;;;;;;;;;;;
4312427;2756;;;;;;;;;;;;;;;;;;;;;;;;
4312443;3071;;;;;;;;;;;;;;;;;;;;;;;;
4312450;6046;;;;;;;;;;;;;;;;;;;;;;;;
4312476;6029;;;;;;;;;;;;;;;;;;;;;;;;
4312500;12087;;;;;;;;;;;;;;;;;;;;;;;;
4312609;4601;;;;;;;;;;;;;;;;;;;;;;;;
4312617;2879;;;;;;;;;;;;;;;;;;;;;;;;
4312625;1721;;;;;;;;;;;;;;;;;;;;;;;;
4312658;17897;;;;;;;;;;;;;;;;;;;;;;;;
4312674;1932;;;;;;;;;;;;;;;;;;;;;;;;
4312708;13710;;;;;;;;;;;;;;;;;;;;;;;;
4312757;3162;;;;;;;;;;;;;;;;;;;;;;;;
4312807;4953;;;;;;;;;;;;;;;;;;;;;;;;
4312906;9649;;;;;;;;;;;;;;;;;;;;;;;;
4312955;2042;;;;;;;;;;;;;;;;;;;;;;;;
4313003;3044;;;;;;;;;;;;;;;;;;;;;;;;
4313011;3061;;;;;;;;;;;;;;;;;;;;;;;;
4313037;4865;;;;;;;;;;;;;;;;;;;;;;;;
4313060;20088;;;;;;;;;;;;;;;;;;;;;;;;
4313086;2343;;;;;;;;;;;;;;;;;;;;;;;;
4313102;5585;;;;;;;;;;;;;;;;;;;;;;;;
4313201;23299;;;;;;;;;;;;;;;;;;;;;;;;
4313300;25690;;;;;;;;;;;;;;;;;;;;;;;;
4313334;2163;;;;;;;;;;;;;;;;;;;;;;;;
4313359;3466;;;;;;;;;;;;;;;;;;;;;;;;
4313375;29022;;;;;;;;;;;;;;;;;;;;;;;;
4313391;3568;;;;;;;;;;;;;;;;;;;;;;;;
4313409;227623;;;;;;;;;;;;;;;;;;;;;;;;
4313425;3198;;;;;;;;;;;;;;;;;;;;;;;;
4313441;2145;;;;;;;;;;;;;;;;;;;;;;;;
4313466;1646;;;;;;;;;;;;;;;;;;;;;;;;
4313490;4272;;;;;;;;;;;;;;;;;;;;;;;;
4313508;47392;;;;;;;;;;;;;;;;;;;;;;;;
4313607;3629;;;;;;;;;;;;;;;;;;;;;;;;
4313656;12840;;;;;;;;;;;;;;;;;;;;;;;;
4313706;33210;;;;;;;;;;;;;;;;;;;;;;;;
4313805;7837;;;;;;;;;;;;;;;;;;;;;;;;
4313904;43513;;;;;;;;;;;;;;;;;;;;;;;;
4313953;10211;;;;;;;;;;;;;;;;;;;;;;;;
4314001;7193;;;;;;;;;;;;;;;;;;;;;;;;
4314027;6517;;;;;;;;;;;;;;;;;;;;;;;;
4314035;4319;;;;;;;;;;;;;;;;;;;;;;;;
4314050;52053;;;;;;;;;;;;;;;;;;;;;;;;
4314068;3982;;;;;;;;;;;;;;;;;;;;;;;;
4314076;6024;;;;;;;;;;;;;;;;;;;;;;;;
4314100;206186;;;;;;;;;;;;;;;;;;;;;;;;
4314134;2144;;;;;;;;;;;;;;;;;;;;;;;;
4314159;7977;;;;;;;;;;;;;;;;;;;;;;;;
4314175;2061;;;;;;;;;;;;;;;;;;;;;;;;
4314209;7482;;;;;;;;;;;;;;;;;;;;;;;;
4314308;3745;;;;;;;;;;;;;;;;;;;;;;;;
4314407;325640;;;;;;;;;;;;;;;;;;;;;;;;
4314423;5351;;;;;;;;;;;;;;;;;;;;;;;;
4314456;2958;;;;;;;;;;;;;;;;;;;;;;;;
4314464;2247;;;;;;;;;;;;;;;;;;;;;;;;
4314472;3804;;;;;;;;;;;;;;;;;;;;;;;;
4314498;4540;;;;;;;;;;;;;;;;;;;;;;;;
4314506;11211;;;;;;;;;;;;;;;;;;;;;;;;
4314548;2722;;;;;;;;;;;;;;;;;;;;;;;;
4314555;2258;;;;;;;;;;;;;;;;;;;;;;;;
4314605;17499;;;;;;;;;;;;;;;;;;;;;;;;
4314704;10405;;;;;;;;;;;;;;;;;;;;;;;;
4314753;2170;;;;;;;;;;;;;;;;;;;;;;;;
4314779;3296;;;;;;;;;;;;;;;;;;;;;;;;
4314787;1575;;;;;;;;;;;;;;;;;;;;;;;;
4314803;34070;;;;;;;;;;;;;;;;;;;;;;;;
4314902;1332520;;;;;;;;;;;;;;;;;;;;;;;;
4315008;4360;;;;;;;;;;;;;;;;;;;;;;;;
4315057;2142;;;;;;;;;;;;;;;;;;;;;;;;
4315073;1560;;;;;;;;;;;;;;;;;;;;;;;;
4315107;9937;;;;;;;;;;;;;;;;;;;;;;;;
4315131;1739;;;;;;;;;;;;;;;;;;;;;;;;
4315149;3076;;;;;;;;;;;;;;;;;;;;;;;;
4315156;5340;;;;;;;;;;;;;;;;;;;;;;;;
4315172;2024;;;;;;;;;;;;;;;;;;;;;;;;
4315206;3746;;;;;;;;;;;;;;;;;;;;;;;;
4315305;23496;;;;;;;;;;;;;;;;;;;;;;;;
4315313;1552;;;;;;;;;;;;;;;;;;;;;;;;
4315321;2507;;;;;;;;;;;;;;;;;;;;;;;;
4315354;3910;;;;;;;;;;;;;;;;;;;;;;;;
4315404;9732;;;;;;;;;;;;;;;;;;;;;;;;
4315453;1796;;;;;;;;;;;;;;;;;;;;;;;;
4315503;14936;;;;;;;;;;;;;;;;;;;;;;;;
4315552;2833;;;;;;;;;;;;;;;;;;;;;;;;
4315602;191869;;;;;;;;;;;;;;;;;;;;;;;;
4315701;34647;;;;;;;;;;;;;;;;;;;;;;;;
4315750;4473;;;;;;;;;;;;;;;;;;;;;;;;
4315800;10415;;;;;;;;;;;;;;;;;;;;;;;;
4315909;6650;;;;;;;;;;;;;;;;;;;;;;;;
4315958;2291;;;;;;;;;;;;;;;;;;;;;;;;
4316006;21251;;;;;;;;;;;;;;;;;;;;;;;;
4316105;9775;;;;;;;;;;;;;;;;;;;;;;;;
4316204;4990;;;;;;;;;;;;;;;;;;;;;;;;
4316303;6575;;;;;;;;;;;;;;;;;;;;;;;;
4316402;36623;;;;;;;;;;;;;;;;;;;;;;;;
4316428;2480;;;;;;;;;;;;;;;;;;;;;;;;
4316436;2575;;;;;;;;;;;;;;;;;;;;;;;;
4316451;10201;;;;;;;;;;;;;;;;;;;;;;;;
4316477;2877;;;;;;;;;;;;;;;;;;;;;;;;
4316501;6878;;;;;;;;;;;;;;;;;;;;;;;;
4316600;16399;;;;;;;;;;;;;;;;;;;;;;;;
4316709;8122;;;;;;;;;;;;;;;;;;;;;;;;
4316733;1674;;;;;;;;;;;;;;;;;;;;;;;;
4316758;6887;;;;;;;;;;;;;;;;;;;;;;;;
4316808;133214;;;;;;;;;;;;;;;;;;;;;;;;
4316907;271691;;;;;;;;;;;;;;;;;;;;;;;;
4316956;6340;;;;;;;;;;;;;;;;;;;;;;;;
4316972;2596;;;;;;;;;;;;;;;;;;;;;;;;
4317004;7024;;;;;;;;;;;;;;;;;;;;;;;;
4317103;84404;;;;;;;;;;;;;;;;;;;;;;;;
4317202;76956;;;;;;;;;;;;;;;;;;;;;;;;
4317251;1504;;;;;;;;;;;;;;;;;;;;;;;;
4317301;30976;;;;;;;;;;;;;;;;;;;;;;;;
4317400;48924;;;;;;;;;;;;;;;;;;;;;;;;
4317509;76901;;;;;;;;;;;;;;;;;;;;;;;;
4317558;2091;;;;;;;;;;;;;;;;;;;;;;;;
4317608;42941;;;;;;;;;;;;;;;;;;;;;;;;
4317707;10297;;;;;;;;;;;;;;;;;;;;;;;;
4317756;2089;;;;;;;;;;;;;;;;;;;;;;;;
4317806;13899;;;;;;;;;;;;;;;;;;;;;;;;
4317905;15319;;;;;;;;;;;;;;;;;;;;;;;;
4317954;2349;;;;;;;;;;;;;;;;;;;;;;;;
4318002;59664;;;;;;;;;;;;;;;;;;;;;;;;
4318051;2754;;;;;;;;;;;;;;;;;;;;;;;;
4318101;17615;;;;;;;;;;;;;;;;;;;;;;;;
4318200;21890;;;;;;;;;;;;;;;;;;;;;;;;
4318309;58475;;;;;;;;;;;;;;;;;;;;;;;;
4318408;21027;;;;;;;;;;;;;;;;;;;;;;;;
4318424;4460;;;;;;;;;;;;;;;;;;;;;;;;
4318432;2648;;;;;;;;;;;;;;;;;;;;;;;;
4318440;2912;;;;;;;;;;;;;;;;;;;;;;;;
4318457;2362;;;;;;;;;;;;;;;;;;;;;;;;
4318465;1901;;;;;;;;;;;;;;;;;;;;;;;;
4318481;4447;;;;;;;;;;;;;;;;;;;;;;;;
4318499;2405;;;;;;;;;;;;;;;;;;;;;;;;
4318507;25441;;;;;;;;;;;;;;;;;;;;;;;;
4318606;6833;;;;;;;;;;;;;;;;;;;;;;;;
4318614;2379;;;;;;;;;;;;;;;;;;;;;;;;
4318622;4172;;;;;;;;;;;;;;;;;;;;;;;;
4318705;217395;;;;;;;;;;;;;;;;;;;;;;;;
4318804;41986;;;;;;;;;;;;;;;;;;;;;;;;
4318903;34741;;;;;;;;;;;;;;;;;;;;;;;;
4319000;21083;;;;;;;;;;;;;;;;;;;;;;;;
4319109;5481;;;;;;;;;;;;;;;;;;;;;;;;
4319125;2858;;;;;;;;;;;;;;;;;;;;;;;;
4319158;7054;;;;;;;;;;;;;;;;;;;;;;;;
