codigo,populacao_residente,Óbitos_p/Residênc,Estado,UF,Tipo,taxa_bruta_mortalidade,NM_MUN,taxa_analfabetismo,rede_de_esgoto,tx_n_distribuicao_agua,tx_banheiro,tx_coleta_lixo
314270,14052,152,Minas Gerais,MG,RuralRemoto,10.816965556504412,MONTALVANIA,17.14,14.22,26.48,97.96,69.12
314290,20320,167,Minas Gerais,MG,IntermediarioAdjacente,8.218503937007874,MONTE AZUL,18.15000000000001,15.4,22.0,99.03,68.86
314315,4379,30,Minas Gerais,MG,RuralAdjacente,6.850879196163508,MONTE FORMOSO,20.16,40.78,48.97,95.05,44.02
314330,414160,2595,Minas Gerais,MG,Urbano,6.2656944176163805,MONTES CLAROS,4.329999999999998,93.36,3.76,99.74,96.24
314345,6883,44,Minas Gerais,MG,RuralAdjacente,6.392561383117826,MONTEZUMA,17.81,33.83,22.1,97.35,54.57
314400,27627,242,Minas Gerais,MG,RuralAdjacente,8.759546820139718,MUTUM,12.25,49.58,44.54,99.88,64.94
314420,2458,18,Minas Gerais,MG,RuralAdjacente,7.3230268510984535,NACIP RAYDAN,17.83,69.51,25.08,99.35,69.19
314430,35018,364,Minas Gerais,MG,Urbano,10.394654177851391,NANUQUE,10.81999999999999,82.11,5.17,99.59,93.4
314435,6302,56,Minas Gerais,MG,Urbano,8.886067914947636,NAQUE,10.03,81.15,6.19,100.0,93.72
314465,10582,66,Minas Gerais,MG,RuralAdjacente,6.237006237006238,NINHEIRA,22.56999999999999,6.97,10.35,96.8,58.04
314467,3150,34,Minas Gerais,MG,RuralAdjacente,10.793650793650794,NOVA BELEM,16.95999999999999,45.64,48.52,99.66,52.24
314490,3660,27,Minas Gerais,MG,RuralAdjacente,7.3770491803278695,NOVA MODICA,16.90000000000001,65.98,30.69,99.15,67.11
314505,6705,55,Minas Gerais,MG,Urbano,8.202833706189411,NOVA PORTEIRINHA,14.75,31.9,3.64,98.71,80.39
314530,26963,223,Minas Gerais,MG,RuralAdjacente,8.270593034899676,NOVO CRUZEIRO,21.12,40.56,50.55,93.54,44.55
314535,10272,95,Minas Gerais,MG,RuralAdjacente,9.248442367601246,NOVO ORIENTE DE MINAS,22.56999999999999,55.65,36.49,95.61,62.4
314537,4569,34,Minas Gerais,MG,RuralRemoto,7.441453272050777,NOVORIZONTE,14.13,10.14,14.22,98.45,80.16
314620,5755,53,Minas Gerais,MG,RuralAdjacente,9.209383145091225,OURO VERDE DE MINAS,16.14,57.96,27.72,98.59,65.57
314625,5050,50,Minas Gerais,MG,RuralAdjacente,9.900990099009901,PADRE CARVALHO,20.09999999999999,48.32,17.9,96.27,78.92
314630,17327,183,Minas Gerais,MG,IntermediarioAdjacente,10.5615513360651,PADRE PARAISO,16.15000000000001,64.32,25.68,98.24,72.53
314655,5549,51,Minas Gerais,MG,RuralAdjacente,9.190845197332854,PAI PEDRO,23.54000000000001,0.15,62.64,92.21,38.93
314795,4834,34,Minas Gerais,MG,RuralAdjacente,7.033512618949111,PATIS,17.55,1.67,5.92,97.07,55.74
314850,8043,82,Minas Gerais,MG,RuralAdjacente,10.19520079572299,PAVAO,19.02,61.83,33.41,98.53,65.49
314860,17443,133,Minas Gerais,MG,RuralAdjacente,7.624835177435075,PECANHA,15.01000000000001,46.54,37.88,98.06,57.08
314870,24405,178,Minas Gerais,MG,Urbano,7.29358737963532,PEDRA AZUL,13.86,82.95,11.52,98.86,89.92
314915,10429,80,Minas Gerais,MG,RuralAdjacente,7.670917633521911,PEDRAS DE MARIA DA CRUZ,18.25,19.76,18.56,94.57,62.63
314995,6548,56,Minas Gerais,MG,RuralAdjacente,8.552229688454489,PERIQUITO,12.01000000000001,71.52,15.87,99.65,83.73
315000,3564,47,Minas Gerais,MG,IntermediarioAdjacente,13.187429854096521,PESCADOR,19.19,70.47,20.47,99.29,81.81
315057,7082,50,Minas Gerais,MG,RuralAdjacente,7.060152499293984,PINTOPOLIS,13.7,1.32,44.86,94.55,43.41
315120,55596,439,Minas Gerais,MG,Urbano,7.896251528886971,PIRAPORA,4.700000000000003,48.85,1.37,99.84,96.95
315213,3745,28,Minas Gerais,MG,RuralAdjacente,7.4766355140186915,PONTO CHIQUE,14.91,38.21,24.53,97.88,70.36
315217,10879,82,Minas Gerais,MG,RuralAdjacente,7.53745748690137,PONTO DOS VOLANTES,18.95999999999999,33.71,41.79,96.03,58.24
315220,37424,283,Minas Gerais,MG,RuralAdjacente,7.561992304403591,PORTEIRINHA,16.45999999999999,28.3,18.31,97.02,62.99
315240,13661,142,Minas Gerais,MG,RuralAdjacente,10.394553839396824,POTE,16.81,57.48,31.33,99.01,67.42
315430,17222,160,Minas Gerais,MG,IntermediarioAdjacente,9.29044245732203,RESPLENDOR,10.27,74.3,18.32,99.88,84.52
315445,6863,44,Minas Gerais,MG,RuralAdjacente,6.4111904414978875,RIACHINHO,11.84999999999999,0.43,38.2,98.45,63.24
315450,8752,47,Minas Gerais,MG,RuralAdjacente,5.370201096892139,RIACHO DOS MACHADOS,15.59999999999999,41.29,21.66,94.06,58.57
315560,28263,182,Minas Gerais,MG,RuralRemoto,6.439514559671656,RIO PARDO DE MINAS,17.81999999999999,20.14,47.83,95.92,46.61
315650,5677,47,Minas Gerais,MG,RuralRemoto,8.279020609476836,RUBELITA,21.5,20.52,27.74,92.36,54.34
315660,10293,101,Minas Gerais,MG,RuralRemoto,9.812493927912172,RUBIM,16.88,76.41,19.59,97.17,79.71
315680,14229,141,Minas Gerais,MG,RuralAdjacente,9.909340080118069,SABINOPOLIS,12.31999999999999,57.65,31.03,97.92,70.07
315700,40158,336,Minas Gerais,MG,Urbano,8.366950545345885,SALINAS,12.42,72.89,7.67,98.9,83.27
315710,6106,34,Minas Gerais,MG,IntermediarioAdjacente,5.56829348182116,SALTO DA DIVISA,18.59999999999999,74.6,12.16,97.96,82.72
315737,3909,36,Minas Gerais,MG,RuralAdjacente,9.20951650038373,SANTA CRUZ DE SALINAS,22.06,33.88,42.41,96.36,53.26
315750,4039,40,Minas Gerais,MG,RuralAdjacente,9.903441445902452,SANTA EFIGENIA DE MINAS,16.38,66.94,29.39,99.66,73.67
315760,3522,31,Minas Gerais,MG,RuralAdjacente,8.801817149346961,SANTA FE DE MINAS,13.91,0.4,21.76,97.01,54.37
315765,5936,58,Minas Gerais,MG,RuralAdjacente,9.77088948787062,SANTA HELENA DE MINAS,20.84999999999999,49.87,21.35,89.25,67.53
315810,4746,35,Minas Gerais,MG,RuralAdjacente,7.374631268436578,SANTA MARIA DO SALTO,20.83,66.24,23.91,97.2,75.48
315820,12784,114,Minas Gerais,MG,RuralAdjacente,8.917396745932416,SANTA MARIA DO SUACUI,16.7,65.4,23.19,98.07,73.96
315950,5825,39,Minas Gerais,MG,RuralAdjacente,6.695278969957082,SANTA RITA DO ITUETO,13.27,24.19,38.04,100.0,77.44
316045,6625,51,Minas Gerais,MG,RuralAdjacente,7.69811320754717,SANTO ANTONIO DO RETIRO,23.29000000000001,27.79,35.33,97.64,56.13
316095,5625,35,Minas Gerais,MG,RuralAdjacente,6.222222222222221,SAO DOMINGOS DAS DORES,10.81999999999999,49.49,58.9,99.85,96.6
316105,3194,23,Minas Gerais,MG,RuralAdjacente,7.201001878522229,SAO FELIX DE MINAS,16.04000000000001,56.96,27.2,99.92,75.28
316110,52754,416,Minas Gerais,MG,Urbano,7.885657959586004,SAO FRANCISCO,12.51000000000001,40.59,11.59,96.42,67.26
316160,3305,42,Minas Gerais,MG,RuralAdjacente,12.708018154311649,SAO GERALDO DA PIEDADE,15.77,52.5,22.0,99.76,72.44
316165,3142,36,Minas Gerais,MG,RuralAdjacente,11.457670273711011,SAO GERALDO DO BAIXIO,15.44,69.84,24.53,100.0,73.67
316225,4822,35,Minas Gerais,MG,RuralAdjacente,7.258399004562422,SAO JOAO DA LAGOA,11.31,0.54,24.24,97.94,58.06
316240,23921,211,Minas Gerais,MG,RuralAdjacente,8.820701475690814,SAO JOAO DA PONTE,21.7,15.35,7.17,96.64,38.2
316245,13018,75,Minas Gerais,MG,RuralRemoto,5.761253648793978,SAO JOAO DAS MISSOES,20.02,0.44,3.86,70.86,24.14
316257,5330,55,Minas Gerais,MG,RuralAdjacente,10.318949343339586,SAO JOAO DO MANTENINHA,13.28,83.77,22.23,99.95,93.35
316265,3972,37,Minas Gerais,MG,RuralAdjacente,9.31520644511581,SAO JOAO DO PACUI,17.09,1.04,8.48,95.62,56.12
316270,23904,166,Minas Gerais,MG,RuralAdjacente,6.944444444444444,SAO JOAO DO PARAISO,20.65000000000001,41.36,18.85,97.37,63.53
316280,15310,151,Minas Gerais,MG,RuralAdjacente,9.862834748530373,SAO JOAO EVANGELISTA,11.39,62.11,21.07,99.39,76.56
316300,3806,33,Minas Gerais,MG,RuralAdjacente,8.670520231213873,SAO JOSE DA SAFIRA,16.34999999999999,73.67,16.84,97.04,81.18
316330,3461,19,Minas Gerais,MG,RuralAdjacente,5.489742848887605,SAO JOSE DO DIVINO,15.86,74.0,22.3,99.69,75.31
316350,6197,34,Minas Gerais,MG,RuralAdjacente,5.486525738260449,SAO JOSE DO JACURI,14.48,38.49,49.07,98.33,43.15
316410,5102,44,Minas Gerais,MG,RuralAdjacente,8.62406899255194,SAO PEDRO DO SUACUI,13.79000000000001,37.48,42.89,99.3,60.9
316420,10314,55,Minas Gerais,MG,RuralAdjacente,5.332557688578631,SAO ROMAO,10.14,45.26,9.95,98.24,70.3
316447,6189,48,Minas Gerais,MG,RuralAdjacente,7.755695588948134,SAO SEBASTIAO DO ANTA,14.47,66.27,42.7,99.96,89.05
316450,10074,80,Minas Gerais,MG,RuralAdjacente,7.941234862021045,SAO SEBASTIAO DO MARANHAO,17.68000000000001,33.13,48.13,93.88,39.5
316550,5101,43,Minas Gerais,MG,RuralAdjacente,8.429719662811214,SARDOA,14.31999999999999,44.44,30.31,99.73,56.1
316555,9915,69,Minas Gerais,MG,RuralAdjacente,6.959152798789713,SETUBINHA,22.87,27.06,54.16,88.76,37.16
316610,3063,48,Minas Gerais,MG,RuralAdjacente,15.670910871694417,SENHORA DO PORTO,15.93000000000001,45.96,41.02,96.05,59.07
316670,6941,68,Minas Gerais,MG,IntermediarioAdjacente,9.796859242184123,SERRA DOS AIMORES,14.91,62.62,7.7,99.4,91.44
316695,4397,28,Minas Gerais,MG,RuralAdjacente,6.367978166932,SERRANOPOLIS DE MINAS,17.70999999999999,0.07,24.18,98.03,53.41
316770,5136,54,Minas Gerais,MG,RuralAdjacente,10.514018691588785,SOBRALIA,14.69,63.88,27.51,99.9,78.41
316800,33037,244,Minas Gerais,MG,Urbano,7.385658504101462,TAIOBEIRAS,13.70999999999999,58.58,12.37,99.11,93.83
316805,3387,34,Minas Gerais,MG,RuralAdjacente,10.038382049010924,TAPARUBA,14.33,68.34,25.65,99.85,85.69
316840,14703,151,Minas Gerais,MG,RuralAdjacente,10.270012922532816,TARUMIRIM,12.02,60.0,27.53,99.9,78.81
316860,137364,1128,Minas Gerais,MG,Urbano,8.211758539355289,TEOFILO OTONI,9.049999999999997,78.42,13.95,99.02,88.01
316950,5886,51,Minas Gerais,MG,RuralAdjacente,8.664627930682975,TUMIRITINGA,10.95999999999999,52.55,14.48,99.96,81.85
316970,19998,112,Minas Gerais,MG,IntermediarioAdjacente,5.600560056005601,TURMALINA,10.68000000000001,69.76,9.74,99.03,85.6
317000,11702,81,Minas Gerais,MG,RuralAdjacente,6.921893693385746,UBAI,12.95999999999999,1.31,5.28,95.78,59.98
317005,13013,97,Minas Gerais,MG,RuralAdjacente,7.4540843771613,UBAPORANGA,10.09,47.45,46.23,99.76,72.97
317030,2684,21,Minas Gerais,MG,RuralAdjacente,7.82414307004471,UMBURATIBA,19.59,66.15,17.21,99.04,82.4
317047,3281,16,Minas Gerais,MG,RuralAdjacente,4.876562023773239,URUANA DE MINAS,12.11,58.45,26.38,99.76,75.75
317052,17475,67,Minas Gerais,MG,RuralAdjacente,3.8340486409155936,URUCUIA,8.560000000000002,15.91,36.57,97.34,56.87
317065,4633,35,Minas Gerais,MG,RuralRemoto,7.5545003237643,VARGEM GRANDE DO RIO PARDO,19.38,0.28,21.21,98.94,67.65
317080,33738,242,Minas Gerais,MG,Urbano,7.172920742189816,VARZEA DA PALMA,8.329999999999998,50.27,7.0,99.46,91.12
317090,18836,177,Minas Gerais,MG,RuralAdjacente,9.396899554045445,VARZELANDIA,17.87,14.6,26.42,94.46,57.46
317103,7670,53,Minas Gerais,MG,RuralAdjacente,6.910039113428944,VERDELANDIA,16.90000000000001,22.42,29.29,94.63,64.27
317150,3038,26,Minas Gerais,MG,RuralAdjacente,8.558262014483212,MATHIAS LOBATO,12.83,85.51,11.67,99.54,88.61
317160,11801,107,Minas Gerais,MG,RuralRemoto,9.067028217947632,VIRGEM DA LAPA,14.81,57.43,19.34,95.12,63.76
317180,10310,97,Minas Gerais,MG,RuralAdjacente,9.408341416100873,VIRGINOPOLIS,8.579999999999998,61.14,36.64,99.31,82.04
317190,4548,56,Minas Gerais,MG,RuralAdjacente,12.313104661389621,VIRGOLANDIA,16.8,67.0,20.34,99.33,74.29
320080,30669,261,Espírito Santo,ES,IntermediarioAdjacente,8.51022204832241,BAIXO GUANDU,8.61,79.61,14.54,99.75,88.76
320210,21983,175,Espírito Santo,ES,RuralAdjacente,7.960696902151662,ECOPORANGA,14.16,51.05,29.73,99.47,69.82
320270,13584,143,Espírito Santo,ES,RuralAdjacente,10.527090694935218,ITAGUACU,8.420000000000002,52.08,34.18,99.96,85.39
320290,10596,80,Espírito Santo,ES,RuralAdjacente,7.550018875047188,ITARANA,7.390000000000001,41.5,39.97,100.0,83.52
320330,12766,114,Espírito Santo,ES,RuralAdjacente,8.929970233432556,MANTENOPOLIS,13.84999999999999,57.28,32.7,99.88,80.03
320350,18893,179,Espírito Santo,ES,IntermediarioAdjacente,9.474408511088763,MONTANHA,12.42,78.78,20.45,99.44,84.52
